loan_id,balance,mortgage_rate,seasoning_months,fico,ltv,state
581,95371.5,0.056375,146,766,0.71,NY
582,167651.64,0.057404,226,775,0.7835,AZ
583,247162.05,0.067521,131,715,0.7995,AZ
584,174126.99,0.041952,204,809,0.7194,CA
585,389055.94,0.04698,251,799,0.7152,TX
586,692998.73,0.054079,273,770,0.733,VA
587,166129.58,0.046857,152,702,0.8021,GA
588,193521.03,0.060331,66,694,0.88,TX
589,313624.52,0.050626,296,725,0.7166,VA
590,582452.12,0.042575,161,743,0.7449,FL
591,162743.65,0.053158,109,660,0.9039,PA
592,315548.05,0.054203,84,762,0.8014,Other
593,640231.1,0.061847,26,798,0.7956,TX
594,134149.27,0.056431,189,766,0.7539,CA
595,158501.42,0.057111,97,710,0.7408,GA
596,233135.95,0.055703,115,704,0.7566,NC
597,223180.29,0.050618,125,753,0.7535,FL
598,406634.72,0.045338,267,733,0.8243,NY
599,314502.36,0.055388,208,760,0.7495,NJ
600,126914.27,0.049169,188,767,0.7394,VA
601,355732.63,0.069398,228,789,0.7563,GA
602,217533.36,0.065922,142,689,0.8267,TX
603,500569.26,0.058828,81,750,0.7491,TX
604,212688.86,0.056285,82,724,0.7441,FL
605,211826.56,0.05162,226,736,0.8309,CA
606,359873.99,0.039889,163,779,0.7977,CA
607,397645.79,0.050338,105,784,0.688,VA
608,345119.05,0.053514,273,803,0.7039,WA
609,132122.03,0.054795,220,759,0.7965,TX
610,359372.77,0.057195,183,735,0.7276,WA
611,177116.21,0.061713,177,729,0.808,IL
612,313600.21,0.045578,119,662,0.833,NC
613,148645.49,0.045669,177,800,0.6658,AZ
614,344843.15,0.067009,128,726,0.8813,FL
615,196227.6,0.06021,113,763,0.7425,GA
616,158389.81,0.048592,31,771,0.7787,FL
617,388955.05,0.051428,263,684,0.7737,AZ
618,314500.21,0.051473,212,698,0.895,FL
619,213995.54,0.052816,159,810,0.8151,PA
620,542004.99,0.057227,197,753,0.6933,TX
621,231354.49,0.07785,282,714,0.7949,FL
622,286200.66,0.054398,131,734,0.8517,FL
623,318383.23,0.059126,57,789,0.713,NC
624,213448.39,0.035635,212,782,0.7631,TX
625,348715.38,0.047651,146,674,0.7546,FL
626,221892.09,0.064788,134,814,0.6748,CA
627,234394.94,0.056523,33,783,0.757,FL
628,520835.32,0.025,205,733,0.7567,TX
629,176616.55,0.05924,113,686,0.81,IL
630,95248.91,0.071682,237,787,0.6624,NY
631,582405.17,0.032541,131,761,0.794,Other
632,888417.95,0.067694,151,674,0.7717,IL
633,235067.7,0.025,65,730,0.8659,CA
634,117997.99,0.06188,87,850,0.6481,VA
635,245311.03,0.052414,218,741,0.8191,CA
636,248003.88,0.029,138,707,0.8444,WA
637,258987.29,0.056961,186,695,0.7707,NY
638,170924.19,0.064008,33,820,0.6801,CA
639,366151.52,0.056139,134,778,0.7234,Other
640,357191.85,0.058348,119,803,0.7045,NJ
641,143992.64,0.048383,72,751,0.7053,WA
642,386403.92,0.033886,101,796,0.7569,NY
643,710488.64,0.059419,73,702,0.7793,NY
644,304791.18,0.069998,132,747,0.7681,FL
645,242365.86,0.063796,127,753,0.8188,FL
646,264632.82,0.032621,127,802,0.7535,VA
647,372080.51,0.037351,159,754,0.7365,CA
648,129469.13,0.04404,85,712,0.8569,NJ
649,303754.72,0.03657,178,743,0.8106,TX
650,236639.04,0.052942,113,665,0.8114,IL
651,647919.19,0.056434,90,636,0.8467,TX
652,260829.51,0.038197,153,777,0.7971,FL
653,597523.82,0.060271,159,723,0.834,IL
654,171667.83,0.058511,222,728,0.7155,NC
655,367422.11,0.047018,136,777,0.6968,Other
656,325699.39,0.050775,113,803,0.7588,TX
657,190790.02,0.033002,48,764,0.6999,NJ
658,305537.64,0.049177,115,827,0.7429,FL
659,486812.09,0.052574,257,763,0.8563,PA
660,243846.38,0.054187,154,754,0.7862,FL
661,131744.12,0.056289,161,751,0.7241,CA
662,279874.54,0.054942,183,682,0.8404,PA
663,187945.93,0.049857,135,783,0.7935,CA
664,241819.43,0.055362,146,630,0.8827,CA
665,271926.07,0.06252,38,714,0.8273,AZ
666,130935.03,0.051545,90,741,0.7391,AZ
667,136346.37,0.055676,156,704,0.7758,IL
668,350434.84,0.050638,258,720,0.8431,CA
669,222966.45,0.046032,118,823,0.6706,FL
670,88953.14,0.057729,96,790,0.6062,FL
671,401587.14,0.046948,129,709,0.7922,NC
672,318878.81,0.056361,181,719,0.8144,VA
673,204588.58,0.052783,186,683,0.8836,FL
674,155971.16,0.049461,129,772,0.8338,NY
675,410903.45,0.049219,125,729,0.794,TX
676,330118.77,0.047419,45,652,0.8912,NC
677,824202.08,0.036042,138,745,0.7816,FL
678,340811.52,0.056329,152,760,0.7799,GA
679,335865.62,0.054815,100,783,0.7324,GA
680,261681.25,0.060997,121,737,0.802,CA
681,407399.33,0.047185,273,723,0.7586,AZ
682,373729.79,0.071454,76,829,0.7999,WA
683,495477.02,0.048703,194,740,0.6604,IL
684,223106.54,0.043749,153,772,0.7801,CA
685,231901.19,0.042563,254,716,0.8173,CA
686,227385.84,0.035161,169,771,0.771,CA
687,402665.22,0.067826,47,674,0.7795,NY
688,553639.2,0.066211,248,719,0.7148,TX
689,229468.67,0.058507,173,686,0.8583,WA
690,233013.54,0.043539,252,713,0.8711,NY
691,324920.15,0.070613,99,796,0.7412,NY
692,252560.81,0.048983,90,712,0.8452,Other
693,432970.18,0.04981,310,772,0.7286,IL
694,102405.96,0.066873,172,808,0.7361,FL
695,194460.19,0.059089,334,739,0.8422,Other
696,198374.64,0.074511,114,785,0.7243,NY
697,99293.94,0.054987,241,764,0.818,IL
698,182839.26,0.04853,176,745,0.6938,FL
699,186872.11,0.046382,133,774,0.7191,GA
700,257687.5,0.03403,98,823,0.7335,VA
701,465484.77,0.049714,76,711,0.9009,PA
702,252640.47,0.063946,222,697,0.8189,TX
703,177394.94,0.058488,251,694,0.7692,Other
704,274957.13,0.052703,167,785,0.834,NJ
705,452312.29,0.042551,176,791,0.7284,WA
706,181828.38,0.054769,221,716,0.8346,CA
707,187257.75,0.062628,89,644,0.8486,NJ
708,362705.7,0.056807,294,710,0.8138,Other
709,255329.14,0.054167,287,765,0.7297,GA
710,377515.95,0.04453,247,737,0.8955,CA
711,280368.18,0.061172,44,748,0.8325,GA
712,386833.11,0.025,143,716,0.8897,CA
713,177054.85,0.056328,138,786,0.6997,FL
714,280565.34,0.078203,25,755,0.6754,TX
715,256578.39,0.037416,35,766,0.7422,TX
716,163219.15,0.050086,74,747,0.8996,CA
717,139585.82,0.052421,128,764,0.7426,PA
718,384072.67,0.047874,113,761,0.8139,NC
719,240884.16,0.062864,254,698,0.7661,FL
720,178077.45,0.057225,14,757,0.7234,IL
721,270146.44,0.054023,251,776,0.744,NJ
722,468648.59,0.060473,54,792,0.8393,Other
723,101080.04,0.052668,84,759,0.8181,VA
724,143848.02,0.084299,216,697,0.7156,Other
725,186223.18,0.054013,86,703,0.8462,WA
726,544449.51,0.054453,91,720,0.7403,GA
727,320348.31,0.035395,96,749,0.7379,CA
728,398432.25,0.047065,113,734,0.8109,WA
729,168877.28,0.063974,168,689,0.8953,NC
730,170451.97,0.039145,226,689,0.8928,TX
731,345074.69,0.030924,76,646,0.8801,TX
732,289590.59,0.052823,240,620,0.9039,NJ
733,361108.04,0.066207,184,734,0.8526,TX
734,259249.98,0.052924,40,844,0.6088,Other
735,319708.42,0.049139,120,821,0.7994,TX
736,302898.66,0.033915,250,696,0.7823,CA
737,400310.32,0.057023,156,747,0.7868,CA
738,405612.57,0.059113,190,674,0.8139,IL
739,136088.08,0.034683,160,681,0.7746,NC
740,102613.95,0.063845,275,686,0.8511,IL
741,442761.01,0.060157,105,730,0.8007,TX
742,481410.83,0.063823,154,732,0.7818,Other
743,178210.31,0.058335,224,751,0.7626,FL
744,122158.43,0.059037,278,770,0.8296,CA
745,294951.34,0.057707,98,725,0.903,TX
746,428856.31,0.061185,78,742,0.8409,NY
747,633438.08,0.034312,167,691,0.8374,IL
748,355874.67,0.037489,56,679,0.7524,PA
749,238643.83,0.04514,27,673,0.8709,CA
750,188733.5,0.051202,110,769,0.7878,WA
751,283552.64,0.056381,224,725,0.8319,FL
752,246552.66,0.055747,45,656,0.7976,TX
753,178656.36,0.063671,118,737,0.8252,GA
754,709233.47,0.063985,96,684,0.9079,PA
755,629905.94,0.043776,261,815,0.6642,Other
756,470345.08,0.054886,141,714,0.8373,NY
757,186393.87,0.044022,87,771,0.7119,TX
758,414471.17,0.050618,155,789,0.7312,Other
759,376183.33,0.055718,198,697,0.7708,NJ
760,344257.61,0.025,81,743,0.7598,GA
761,495017.98,0.076612,24,765,0.7406,CA
762,375463.68,0.058164,112,745,0.7962,FL
763,393566.92,0.046543,260,756,0.8103,Other
764,375723.14,0.071774,268,680,0.8941,Other
765,328849.72,0.049026,114,765,0.7252,Other
766,126421.27,0.053825,152,718,0.8175,WA
767,292912.58,0.047629,175,756,0.7109,NJ
768,219633.08,0.06902,91,781,0.738,IL
769,158589.05,0.05145,93,770,0.7555,CA
770,601280.89,0.053995,158,756,0.7197,VA
771,614182.81,0.064538,196,769,0.7822,NC
772,520033.89,0.058351,151,771,0.7447,GA
773,316426.43,0.051957,261,807,0.7282,FL
774,518026.31,0.063604,176,738,0.843,TX
775,283629.46,0.077885,84,747,0.7524,VA
776,309050.13,0.055674,73,782,0.7852,Other
777,172462.98,0.053668,207,718,0.8717,NY
778,337272.36,0.054206,218,680,0.9024,CA
779,289865.9,0.065604,67,762,0.751,AZ
780,156969.46,0.046508,207,731,0.7394,GA
781,275670.42,0.049717,199,686,0.7925,GA
782,272153.55,0.037126,167,763,0.6802,Other
783,633428.57,0.040661,251,804,0.7574,GA
784,421846.17,0.047322,259,667,0.8823,PA
785,283551.9,0.051941,91,786,0.745,NC
786,315512.72,0.070191,186,626,0.8125,NJ
787,287763.88,0.05786,289,722,0.7777,TX
788,257477.78,0.043379,206,823,0.7752,TX
789,173322.23,0.04522,186,725,0.8238,NC
790,263557.45,0.066247,234,744,0.8156,TX
791,201643.34,0.063766,30,774,0.9152,Other
792,160710.2,0.052781,141,663,0.8648,NY
793,355062.75,0.048075,171,743,0.6694,PA
794,336404.34,0.063749,165,743,0.7223,CA
795,126245.24,0.042567,124,824,0.7206,NY
796,266943.4,0.05642,166,684,0.8307,NY
797,441558.43,0.075227,141,723,0.7865,NC
798,454362.53,0.054554,239,698,0.8096,CA
799,447587.16,0.044744,23,693,0.7826,NY
800,287078.49,0.056604,54,791,0.7534,WA
801,192861.89,0.0478,112,741,0.8488,GA
802,173223.08,0.038559,75,715,0.8888,VA
803,329414.53,0.05951,134,717,0.8856,NC
804,334594.96,0.063678,180,715,0.7544,GA
805,503479.86,0.049391,203,719,0.7977,NY
806,462772.5,0.048728,270,683,0.815,NY
807,265799.38,0.042884,93,728,0.8203,CA
808,161152.65,0.051001,121,724,0.7901,TX
809,244361.03,0.046876,194,706,0.7989,IL
810,311064.02,0.04239,102,747,0.8465,AZ
811,257574.05,0.071422,201,751,0.7751,PA
812,217498.59,0.057165,223,715,0.8084,FL
813,316095.03,0.058224,224,734,0.806,WA
814,224856.8,0.061334,124,837,0.7276,NY
815,212643.06,0.06021,156,835,0.7297,TX
816,324536.66,0.048369,170,693,0.8994,CA
817,235414.56,0.055226,76,699,0.7522,WA
818,314848.54,0.04981,91,692,0.8389,PA
819,318998.54,0.056885,229,788,0.7322,IL
820,168932.91,0.055917,190,722,0.781,NC
821,227167.18,0.048673,124,751,0.8081,PA
822,538746.07,0.039207,287,830,0.7648,FL
823,167219.77,0.053962,245,740,0.7504,PA
824,108825.99,0.050457,115,772,0.8359,CA
825,122048.0,0.033596,42,763,0.688,FL
826,285814.84,0.057577,218,714,0.8326,IL
827,286047.39,0.062153,63,788,0.6928,CA
828,267553.58,0.077784,252,702,0.7817,WA
829,487178.28,0.048588,124,800,0.7297,CA
830,84729.96,0.047113,255,714,0.7832,FL
831,337111.91,0.041406,151,718,0.6564,NY
832,569575.82,0.054586,101,691,0.8541,GA
833,169820.73,0.054523,51,698,0.8563,CA
834,237776.65,0.044387,66,721,0.7888,WA
835,201027.83,0.050751,62,631,0.8649,NY
836,188630.3,0.032713,166,730,0.7702,TX
837,243575.47,0.061764,208,717,0.7149,CA
838,536256.77,0.044793,88,776,0.6571,Other
839,644882.88,0.052153,131,759,0.8033,NY
840,242517.06,0.038233,92,708,0.8617,FL
841,664823.65,0.046676,139,719,0.8285,TX
842,286647.76,0.049704,146,729,0.8087,NJ
843,621046.33,0.052387,85,807,0.7596,FL
844,270496.82,0.057297,53,703,0.8487,CA
845,299232.46,0.066891,103,708,0.7692,NC
846,332522.74,0.059827,42,689,0.8365,AZ
847,1179361.98,0.062122,92,673,0.8248,FL
848,413775.36,0.066961,180,754,0.7534,TX
849,205198.06,0.058197,59,749,0.829,FL
850,436284.15,0.052133,215,798,0.8072,Other
851,239707.66,0.062591,232,787,0.6209,IL
852,226299.0,0.06323,155,848,0.6712,CA
853,424586.32,0.058986,100,737,0.7673,PA
854,286069.06,0.037954,255,728,0.8487,NY
855,319770.61,0.044085,310,681,0.7599,CA
856,283876.16,0.049751,73,771,0.603,Other
857,328227.55,0.060296,130,745,0.8166,CA
858,341544.98,0.052287,107,769,0.8024,NY
859,117991.15,0.063869,98,689,0.7361,GA
860,380772.63,0.065652,289,756,0.7596,IL
861,181333.16,0.064492,217,749,0.8485,CA
862,147408.86,0.064555,127,746,0.7208,PA
863,274776.95,0.04213,85,709,0.8126,NC
864,292960.03,0.057326,253,794,0.7574,WA
865,206472.44,0.046425,163,832,0.6268,TX
866,410021.28,0.036009,66,690,0.7963,CA
867,154202.38,0.049625,216,772,0.667,Other
868,234890.64,0.065747,322,620,0.8784,GA
869,216816.5,0.057107,7,770,0.7138,NY
870,276242.87,0.072678,77,656,0.8651,NC
871,319812.1,0.054272,237,716,0.8331,CA
872,179234.12,0.076978,156,681,0.9019,Other
873,390790.62,0.054275,95,730,0.9055,GA
874,290207.38,0.052725,241,778,0.7566,AZ
875,120405.94,0.039706,123,656,0.8388,IL
876,116848.54,0.063606,132,724,0.7755,VA
877,280535.71,0.047479,255,717,0.7522,FL
878,255394.5,0.04603,92,811,0.7393,CA
879,269267.6,0.065312,162,759,0.7384,FL
880,278565.33,0.064082,58,687,0.853,AZ
881,312232.05,0.063821,70,719,0.752,GA
882,432112.96,0.048878,146,810,0.6945,NY
883,171099.89,0.05199,220,772,0.7732,TX
884,166477.06,0.051901,290,699,0.8102,PA
885,172474.43,0.060325,148,728,0.6947,PA
886,321262.07,0.068036,91,729,0.789,IL
887,493968.15,0.056181,191,716,0.7612,NC
888,232326.1,0.072249,35,663,0.9075,TX
889,91512.89,0.061472,305,710,0.8552,NJ
890,131032.83,0.050152,142,803,0.6099,FL
891,193906.91,0.060787,31,723,0.8352,TX
892,219481.23,0.069559,101,735,0.8039,FL
893,234737.96,0.072483,108,746,0.7005,VA
894,287035.59,0.064369,190,840,0.735,CA
895,245171.72,0.052757,227,740,0.716,TX
896,452346.08,0.050333,243,789,0.7937,IL
897,208103.79,0.058261,154,713,0.7717,NY
898,191368.64,0.06924,96,728,0.7148,WA
899,349931.95,0.056838,73,741,0.8851,VA
900,141345.29,0.057045,177,705,0.7338,GA
901,336166.3,0.053014,150,731,0.7477,TX
902,295418.69,0.049221,204,780,0.7139,CA
903,263985.88,0.050879,88,704,0.7892,FL
904,576496.33,0.053854,301,740,0.8149,PA
905,213204.41,0.069681,201,772,0.7545,CA
906,712926.91,0.050103,109,703,0.8631,WA
907,254881.97,0.053026,262,789,0.755,Other
908,158790.75,0.043846,204,743,0.6937,NC
909,291112.13,0.059666,224,733,0.8137,NY
910,173805.07,0.066167,67,650,0.8717,VA
911,201130.63,0.068745,149,723,0.7639,TX
912,337278.74,0.054534,350,757,0.8686,Other
913,362221.77,0.058244,103,819,0.7402,FL
914,213208.22,0.050964,61,766,0.804,GA
915,439913.02,0.05778,200,791,0.7835,CA
916,474909.0,0.05564,139,686,0.807,PA
917,538388.55,0.053083,83,734,0.817,FL
918,357981.3,0.053878,115,795,0.7469,CA
919,521019.59,0.057019,75,700,0.7877,NY
920,121011.48,0.049558,103,783,0.6807,CA
921,244493.02,0.050075,62,773,0.7519,TX
922,190965.42,0.069574,215,752,0.7987,AZ
923,297643.47,0.079605,147,725,0.7941,CA
924,218130.3,0.040456,45,696,0.81,PA
925,261771.95,0.039905,258,820,0.7103,CA
926,658012.16,0.042928,132,768,0.7408,NC
927,261352.69,0.051467,56,755,0.8441,Other
928,339831.96,0.061458,251,721,0.8104,NY
929,254098.89,0.058413,216,742,0.7539,Other
930,291872.1,0.05422,88,747,0.6834,PA
931,282860.04,0.057789,59,758,0.7541,PA
932,345153.95,0.045579,137,773,0.7218,CA
933,476578.81,0.050059,232,705,0.7804,Other
934,592038.71,0.052299,180,674,0.8858,WA
935,324269.11,0.036658,94,744,0.7804,CA
936,367800.55,0.040887,56,661,0.7661,CA
937,168065.82,0.041284,123,725,0.8243,FL
938,271157.6,0.060141,165,717,0.7213,CA
939,430684.15,0.054954,164,762,0.7951,FL
940,416518.39,0.058611,285,829,0.6771,Other
941,310278.13,0.034103,103,652,0.8626,WA
942,420364.42,0.037664,79,842,0.6881,NY
943,351809.47,0.059132,63,730,0.7815,TX
944,484144.07,0.025,280,756,0.7763,IL
945,321326.05,0.064746,68,676,0.841,Other
946,240370.26,0.034267,245,785,0.8335,VA
947,328118.0,0.060933,198,742,0.7894,WA
948,75450.53,0.043614,109,737,0.795,NC
949,335138.31,0.062989,120,653,0.8219,NJ
950,75000.0,0.084582,125,743,0.7964,CA
951,129889.77,0.029768,184,778,0.695,VA
952,345689.37,0.059454,232,729,0.8473,GA
953,349720.03,0.034418,246,793,0.6587,VA
954,167193.49,0.056768,90,791,0.6925,NC
955,204751.86,0.050432,300,711,0.7243,TX
956,522689.8,0.053798,120,812,0.737,TX
957,226882.25,0.043383,243,742,0.757,WA
958,773989.93,0.060305,105,742,0.8125,NY
959,281851.63,0.038016,196,744,0.7277,CA
960,338952.85,0.064916,264,743,0.8039,PA
961,583963.34,0.048407,186,622,0.9139,FL
962,299228.33,0.038473,283,732,0.7977,PA
963,179682.24,0.068449,45,679,0.8358,PA
964,268504.42,0.051827,112,813,0.722,GA
965,277610.73,0.071576,122,811,0.6714,Other
966,152644.39,0.064714,259,778,0.6925,TX
967,251418.85,0.044519,186,729,0.817,Other
968,201998.1,0.05165,106,695,0.8016,NC
969,427607.5,0.05371,110,710,0.8293,WA
970,286523.36,0.067763,313,827,0.7802,VA
971,248386.66,0.056875,127,709,0.7847,CA
972,268933.15,0.054263,127,634,0.8442,NJ
973,311889.71,0.050501,40,786,0.7229,CA
974,372341.38,0.051994,154,808,0.7215,GA
975,179895.16,0.065546,118,815,0.744,CA
976,176536.96,0.052537,190,787,0.7368,CA
977,463752.2,0.04855,180,794,0.8359,AZ
978,234321.27,0.046855,101,742,0.7993,AZ
979,149107.24,0.046962,304,647,0.9017,PA
980,344453.96,0.038479,161,741,0.7773,NY
981,347498.77,0.044996,198,768,0.8057,WA
982,141659.01,0.067484,161,734,0.7751,Other
983,312783.57,0.050434,42,732,0.7549,CA
984,392782.93,0.059544,50,697,0.8635,CA
985,333858.96,0.027712,216,695,0.8171,AZ
986,374891.4,0.058183,88,823,0.7185,CA
987,149953.26,0.050886,103,824,0.7544,NC
988,327409.86,0.047686,189,740,0.7869,IL
989,246180.7,0.05431,216,753,0.761,NJ
990,227008.88,0.047542,187,696,0.7923,CA
991,417379.03,0.031261,246,769,0.8073,NC
992,548901.08,0.061722,94,819,0.6927,PA
993,632519.62,0.05493,110,671,0.8388,Other
994,509743.81,0.049361,123,761,0.7757,NJ
995,268503.6,0.042838,110,764,0.7728,AZ
996,330619.71,0.037801,41,764,0.8094,TX
997,398343.63,0.054739,21,814,0.7107,TX
998,297905.05,0.068634,247,832,0.767,Other
999,299192.93,0.054532,177,729,0.7773,CA
1000,408680.48,0.038672,127,770,0.7719,TX
1001,274669.22,0.054751,267,744,0.7673,CA
1002,203174.58,0.051967,81,712,0.9095,GA
1003,234096.13,0.06114,185,752,0.7518,VA
1004,375216.95,0.058567,176,770,0.7403,AZ
1005,282475.47,0.025,101,750,0.7768,CA
1006,328763.69,0.057952,176,700,0.8022,FL
1007,381373.95,0.042465,271,719,0.8144,FL
1008,238308.5,0.038283,52,719,0.8601,Other
1009,396452.56,0.050615,44,702,0.8211,IL
1010,334529.11,0.05661,54,754,0.7768,FL
1011,161835.25,0.036093,167,759,0.7517,FL
1012,539844.9,0.059546,104,784,0.7156,FL
1013,225182.14,0.060133,243,701,0.8195,NC
1014,133948.02,0.05297,192,714,0.8035,IL
1015,176262.62,0.043824,225,810,0.7764,PA
1016,178176.46,0.042706,120,733,0.7383,NJ
1017,288796.62,0.062759,191,741,0.8518,CA
1018,249388.52,0.037388,148,732,0.7798,GA
1019,242419.65,0.063145,268,791,0.7421,NC
1020,372825.55,0.050848,226,793,0.6796,TX
1021,328714.18,0.051542,130,790,0.7637,PA
1022,325208.42,0.035419,280,741,0.7311,AZ
1023,339226.33,0.051033,40,701,0.8333,PA
1024,372227.54,0.058636,293,827,0.7165,GA
1025,109252.94,0.039136,165,779,0.7291,GA
1026,239426.75,0.057486,48,719,0.6954,FL
1027,105757.65,0.05339,116,804,0.8311,CA
1028,286710.13,0.046062,219,716,0.7486,NJ
1029,281507.72,0.061047,97,803,0.7376,TX
1030,451571.74,0.030477,192,807,0.684,GA
1031,481391.18,0.055967,81,699,0.8688,NC
1032,309047.04,0.068694,102,766,0.7379,CA
1033,225221.02,0.066899,220,775,0.7113,Other
1034,350923.14,0.056398,156,850,0.712,Other
1035,222445.42,0.049483,81,707,0.7457,CA
1036,281918.5,0.046142,114,804,0.7024,NJ
1037,439661.92,0.049471,241,741,0.8136,TX
1038,219477.04,0.057938,223,684,0.9051,Other
1039,405369.95,0.044428,186,735,0.7363,IL
1040,382632.63,0.060074,232,740,0.7494,GA
1041,183568.59,0.073832,208,692,0.8403,Other
1042,437246.49,0.051881,104,754,0.6677,GA
1043,386294.32,0.039056,214,783,0.8097,AZ
1044,295335.31,0.039053,181,751,0.7202,TX
1045,200176.44,0.060266,285,716,0.7795,TX
1046,191636.82,0.051903,263,733,0.7993,NY
1047,221472.09,0.061268,136,740,0.7826,AZ
1048,360110.97,0.047164,25,750,0.7229,CA
1049,183499.77,0.060806,172,790,0.8216,NY
1050,343478.75,0.050917,98,752,0.6406,WA
1051,161330.45,0.045175,208,677,0.7799,CA
1052,257344.04,0.04849,77,715,0.7704,PA
1053,296363.34,0.040529,225,747,0.7263,CA
1054,847722.45,0.072394,275,791,0.7956,CA
1055,151783.12,0.051536,130,798,0.6455,FL
1056,547110.76,0.058945,277,820,0.7868,VA
1057,301772.62,0.047131,93,746,0.7608,CA
1058,339431.47,0.041981,308,774,0.6817,FL
1059,297525.9,0.050161,190,675,0.7327,NC
1060,344595.68,0.063512,217,759,0.7524,FL
1061,263245.33,0.047293,182,692,0.7876,NJ
1062,542705.76,0.043795,210,737,0.7945,NJ
1063,229713.46,0.054055,159,850,0.6597,AZ
1064,469538.49,0.05749,197,754,0.8153,AZ
1065,211088.93,0.068928,321,701,0.8075,CA
1066,274549.45,0.056038,98,758,0.7428,GA
1067,174140.35,0.05894,88,717,0.8491,IL
1068,346196.11,0.059693,292,697,0.8296,FL
1069,540530.68,0.04097,195,835,0.7343,NJ
1070,272444.37,0.042867,188,788,0.7948,AZ
1071,258177.2,0.041661,11,756,0.7511,VA
1072,170829.69,0.039179,111,722,0.7979,IL
1073,254439.48,0.060455,216,726,0.8346,CA
1074,137756.45,0.055401,64,809,0.5961,PA
1075,187063.78,0.053295,295,754,0.7625,NJ
1076,312404.38,0.026573,116,620,0.8754,NY
1077,510709.36,0.073055,139,849,0.7018,Other
1078,998635.26,0.043557,22,748,0.7328,Other
1079,216649.63,0.073018,86,755,0.8214,Other
1080,538145.94,0.038008,123,789,0.6996,NC
1081,314798.68,0.044376,50,761,0.7384,PA
1082,263534.23,0.030472,154,774,0.7166,FL
1083,342719.46,0.056121,94,721,0.8584,Other
1084,290065.61,0.041487,132,685,0.7246,NY
1085,296463.11,0.04177,208,753,0.8578,TX
1086,234743.82,0.038775,226,804,0.7968,CA
1087,150369.47,0.060274,215,711,0.7775,WA
1088,140838.43,0.059615,192,707,0.8607,FL
1089,378495.78,0.07062,217,795,0.7376,NC
1090,249068.93,0.045643,49,719,0.8813,PA
1091,215725.06,0.054688,248,722,0.8435,TX
1092,283177.03,0.039607,99,723,0.9048,WA
1093,403414.37,0.04915,250,737,0.7046,WA
1094,305945.96,0.047312,79,669,0.8527,CA
1095,209981.62,0.057144,312,716,0.7151,CA
1096,489838.89,0.06267,127,750,0.7452,PA
1097,574142.83,0.062411,221,750,0.8836,TX
1098,352409.98,0.044072,126,792,0.7572,FL
1099,437201.11,0.062485,75,823,0.7554,Other
1100,493304.54,0.052059,153,808,0.7453,CA
1101,469087.54,0.049254,79,781,0.7661,NJ
1102,371886.74,0.045415,90,733,0.7601,FL
1103,369259.96,0.046901,148,712,0.7695,FL
1104,356413.64,0.069923,281,741,0.7517,FL
1105,172163.18,0.055574,79,766,0.6204,TX
1106,386669.43,0.054246,263,777,0.743,NC
